Podcast_Title,Start_Time,End_Time,Auto_Label,Text,Coin,Sentiment
Crypto_Daily_Trade_Signals_20210508_DOGECOIN_SNL_UPDATE!!!!___Link_To_Live_Stream!____MUST_WATCH!!.en.vtt,00:03:00.080,00:03:10.560,DOGE,you're in asia so hopefully you enjoy the show and hopefully we'll see you know 80 cents to one dollar is my prediction uh after the doge father uh makes,DOGE,
Crypto_Daily_Trade_Signals_20210508_DOGECOIN_SNL_UPDATE!!!!___Link_To_Live_Stream!____MUST_WATCH!!.en.vtt,00:03:10.560,00:03:19.760,crypto_space,his uh uh skit on snl so i'm pumped i'm excited let's go guys this is daryl from daily crypto trade signal if you like this video please smash that,,
Crypto_Daily_Trade_Signals_20210508_DOGECOIN_TO_THE_MOON!!!__SNL_DOGECOIN_PUMP!!.en.vtt,00:00:00.000,00:00:13.440,crypto_space,hey daryl here from daily crypto trade signals are you getting excited we're about one hour away from the snl big event with elon musk and i think that uh,,
Crypto_Daily_Trade_Signals_20210508_DOGECOIN_TO_THE_MOON!!!__SNL_DOGECOIN_PUMP!!.en.vtt,00:00:13.440,00:00:23.439,DOGE,dogecoin is going to pump we need to hold strong our doge army our family our community the gel of the people power coin we're here we're ready it's going,DOGE,
Crypto_Daily_Trade_Signals_20210508_DOGECOIN_TO_THE_MOON!!!__SNL_DOGECOIN_PUMP!!.en.vtt,00:00:23.439,00:00:32.960,DOGE,to happen dogecoin is trading around about 65 cents right now don't worry the big pump is coming uh you know some people have been uh selling off i saw,DOGE,
Crypto_Daily_Trade_Signals_20210508_DOGECOIN_TO_THE_MOON!!!__SNL_DOGECOIN_PUMP!!.en.vtt,00:00:41.920,00:00:51.840,DOGE,dogecoin so there was a big fake out and a big drop from 71 cents way down to almost 62 cents so ignore the fake out get ready get ready,DOGE,
Crypto_Daily_Trade_Signals_20210508_DOGECOIN_TO_THE_MOON!!!__SNL_DOGECOIN_PUMP!!.en.vtt,00:00:51.840,00:01:04.159,DOGE,diamond hands snl doge father my community the doge army is strong we're strong it's gonna happen definitely one dollar coming in 80 cents to one dollar absolutely happening it's,DOGE,
Crypto_Daily_Trade_Signals_20210508_DOGECOIN_TO_THE_MOON!!!__SNL_DOGECOIN_PUMP!!.en.vtt,00:01:56.000,00:02:07.119,crypto_space,them into the crypto currency space and when we have more people getting into cryptocurrency space it brings in more capital it allows more liquidity when we have more capital,,
Crypto_Daily_Trade_Signals_20210508_DOGECOIN_TO_THE_MOON!!!__SNL_DOGECOIN_PUMP!!.en.vtt,00:02:46.319,00:02:54.000,crypto_space,digging i'm asking around asking my friends but i don't know what it is but there's definitely something brilliant on cracking all right guys this is daryl from crippled daily,,
Crypto_Daily_Trade_Signals_20210508_Dogecoin_To_The_Moon!!!__SNL_Update_!!_KRAKEN_!!_DogeFather!!.en.vtt,00:00:17.600,00:00:30.000,crypto_space,big news wow yeah this is one of the biggest events that's uh hitting crypto space everybody's uh waiting for it everybody's anticipating it did you know that snl they're,,
Crypto_Daily_Trade_Signals_20210508_Dogecoin_To_The_Moon!!!__SNL_Update_!!_KRAKEN_!!_DogeFather!!.en.vtt,00:00:30.000,00:00:44.079,DOGE,streaming internationally so that means more and more people are going to see this video more and more exposure to dogecoin so it's just phenomenal it's it's life-changing this is,DOGE,
Crypto_Daily_Trade_Signals_20210508_Dogecoin_To_The_Moon!!!__SNL_Update_!!_KRAKEN_!!_DogeFather!!.en.vtt,00:00:53.039,00:01:02.719,DOGE,be announced online with dogecoin and kraken so i think this is also going to create a huge huge price pump so let's keep up to date and see what's,DOGE,
Crypto_Daily_Trade_Signals_20210508_Dogecoin_To_The_Moon!!!__SNL_Update_!!_KRAKEN_!!_DogeFather!!.en.vtt,00:01:02.719,00:01:13.760,DOGE,going on buckle up everybody we have about two hours left before snl starts and so i'm getting really excited right now the uh price of dogecoin is 66 cents,DOGE,
Crypto_Daily_Trade_Signals_20210508_DOGECOIN_UPDATE!!!_What’s_Next_For_The_Dogecoin_Army!!!.en.vtt,00:00:13.519,00:00:24.560,DOGE,hours away from uh elon musk the doge father being on snl we can expect a huge super duper pump when that happens we can see one dollar absolutely incoming,DOGE,
Crypto_Daily_Trade_Signals_20210508_DOGECOIN_UPDATE!!!_What’s_Next_For_The_Dogecoin_Army!!!.en.vtt,00:00:33.680,00:00:43.600,DOGE,up we're getting closer and closer and closer to the number three spot all the alts are down today but uh doge and the doji army we're raging for it,DOGE,
Crypto_Daily_Trade_Signals_20210508_DOGECOIN_UPDATE!!!_What’s_Next_For_The_Dogecoin_Army!!!.en.vtt,00:00:43.600,00:00:53.760,DOGE,you know this doge army this community this tribe those is gelling a lot of people together and keep in mind that this is a bridge coin and the more,DOGE,
Crypto_Daily_Trade_Signals_20210508_DOGECOIN_UPDATE!!!_What’s_Next_For_The_Dogecoin_Army!!!.en.vtt,00:00:53.760,00:01:03.680,DOGE,people that buy doge the more liquidity the more capital that's going in the market and these people are going to be exposed to more cryptocurrency and when you add,DOGE,
Crypto_Daily_Trade_Signals_20210508_DOGECOIN_UPDATE!!!_What’s_Next_For_The_Dogecoin_Army!!!.en.vtt,00:01:03.680,00:01:14.880,crypto_space,more capital in the cryptocurrency space everything goes up so it's a win-win for everybody i'm excited you should be excited this is history in the making a joke coin,,
Crypto_Daily_Trade_Signals_20210508_DOGECOIN_UPDATE!!!_What’s_Next_For_The_Dogecoin_Army!!!.en.vtt,00:01:26.240,00:01:36.000,crypto_space,closing on that second by second minute by minute we're getting closer we're gonna get there we're gonna be there we're gonna be the number three and then aetherium you,,
Crypto_Daily_Trade_Signals_20210508_DOGECOIN_UPDATE!!!_What’s_Next_For_The_Dogecoin_Army!!!.en.vtt,00:01:36.000,00:01:47.600,DOGE,watch out because the doge army is coming for you let me give you the the exact pricing market cap and other details coming up right after this let's get,DOGE,
Crypto_Daily_Trade_Signals_20210508_DOGECOIN_UPDATE!!!_What’s_Next_For_The_Dogecoin_Army!!!.en.vtt,00:02:08.080,00:02:20.879,DOGE,out uh bmb so let's hope we get there remember diamond hands don't panic uh once the doge father finishes his uh snl episode we're definitely gonna be seeing a,DOGE,
Crypto_Daily_Trade_Signals_20210508_DOGECOIN_UPDATE!!!_What’s_Next_For_The_Dogecoin_Army!!!.en.vtt,00:02:38.319,00:02:52.400,crypto_space,the main coin it's a bridge coin into cryptocurrency more people in cryptocurrency means more capital in the whole cryptocurrency market more capital means higher prices so i don't think,,
Crypto_Daily_Trade_Signals_20210508_DOGECOIN_UPDATE!!!_What’s_Next_For_The_Dogecoin_Army!!!.en.vtt,00:03:16.239,00:03:28.720,DOGE,up numbers they pretend to be me offering you financial advice it's really tiring hopefully youtube will do something about it because it's annoying all right peace out doge army,DOGE,
Crypto_Daily_Trade_Signals_20210508_DOGECOIN_UPDATE!!!_What’s_Next_For_The_Dogecoin_Army!!!.en.vtt,00:03:28.720,00:03:37.280,DOGE,doge community we love you spread the word this is daryl from daily crypto trade signals we gotcha,DOGE,
Crypto_Daily_Trade_Signals_20210509_DOGECOIN_-_BREAKING_NEWS!!!_PRICE_DUMP_CAUSE!!_ROBINHOOD_DOWN!!!.en.vtt,00:00:00.000,00:00:11.360,DOGE,hey everybody it's daryl here from daily crypto trade signals so dogecoin the price dump where do we go from here are you panicked well first of all i'm going,DOGE,
Crypto_Daily_Trade_Signals_20210509_DOGECOIN_-_BREAKING_NEWS!!!_PRICE_DUMP_CAUSE!!_ROBINHOOD_DOWN!!!.en.vtt,00:00:40.719,00:00:50.000,DOGE,saw the price start to go down we saw a lot of paper hands were just panicking bailing on their doge coin so that caused the pressure downward pressure to,DOGE,
Crypto_Daily_Trade_Signals_20210509_DOGECOIN_-_BREAKING_NEWS!!!_PRICE_DUMP_CAUSE!!_ROBINHOOD_DOWN!!!.en.vtt,00:00:59.840,00:01:09.520,DOGE,well on doge robin hood was down bean ants had problems i mean i tried to execute a trade at 47. i just couldn't i kept getting that you know,DOGE,
Crypto_Daily_Trade_Signals_20210509_DOGECOIN_-_BREAKING_NEWS!!!_PRICE_DUMP_CAUSE!!_ROBINHOOD_DOWN!!!.en.vtt,00:01:09.520,00:01:19.200,crypto_space,the circle of death circle of death finally i was able to execute around about 50 50 cents so that definitely that also created a lot of downward selling pressure,,
Crypto_Daily_Trade_Signals_20210509_DOGECOIN_-_BREAKING_NEWS!!!_PRICE_DUMP_CAUSE!!_ROBINHOOD_DOWN!!!.en.vtt,00:02:15.520,00:02:26.080,DOGE,know to be in the number number three spot 100 million and kick bnb out of there so you know once again uh don't panic diamond hands doge army doge,DOGE,
Crypto_Daily_Trade_Signals_20210509_DOGECOIN_-_BREAKING_NEWS!!!_PRICE_DUMP_CAUSE!!_ROBINHOOD_DOWN!!!.en.vtt,00:03:04.800,00:03:14.560,crypto_space,when we get uh very high in the extreme greed uh this means that a sell-off is coming in general to all crypto currencies so here we can see that,,
Crypto_Daily_Trade_Signals_20210509_DOGECOIN_-_BREAKING_NEWS!!!_PRICE_DUMP_CAUSE!!_ROBINHOOD_DOWN!!!.en.vtt,00:03:27.040,00:03:39.920,DOGE,a huge retracement of uh doge coin and we uh dumped around about 28 so uh since then uh you know that was around about 40 47 cents so we're,DOGE,
Crypto_Daily_Trade_Signals_20210509_DOGECOIN_-_BREAKING_NEWS!!!_PRICE_DUMP_CAUSE!!_ROBINHOOD_DOWN!!!.en.vtt,00:04:25.440,00:04:36.080,crypto_space,the news so when the snl show was on we definitely sold on on the news also we had robin hood exchange i was down by nets was having problems,,
Crypto_Daily_Trade_Signals_20210509_DOGECOIN_-_BREAKING_NEWS!!!_PRICE_DUMP_CAUSE!!_ROBINHOOD_DOWN!!!.en.vtt,00:04:46.800,00:04:55.120,DOGE,about 50. so i'm i'm okay i'm happy i'm in i'm in profit right now so where do i see dogecoin going well we need to get above this uh,DOGE,
Crypto_Daily_Trade_Signals_20210509_DOGECOIN_-_BREAKING_NEWS!!!_PRICE_DUMP_CAUSE!!_ROBINHOOD_DOWN!!!.en.vtt,00:05:31.680,00:05:45.759,crypto_space,if you love this video please smash the like turn on the bell notification definitely subscribe and watch out for scammers dojo let's go,,
Crypto_Daily_Trade_Signals_20210509_DOGECOIN_-_LATEST_NEWS_!!!_Price_Dump__&_TA!!_SPACEX__DOGE-1_To_The_Moon!!!.en.vtt,00:00:00.000,00:00:07.120,DOGE,hey this is daryl from daily crypto trade signals and i just have some breaking and latest news for dogecoin and some updates and then we're going to do some,DOGE,
Crypto_Daily_Trade_Signals_20210509_DOGECOIN_-_LATEST_NEWS_!!!_Price_Dump__&_TA!!_SPACEX__DOGE-1_To_The_Moon!!!.en.vtt,00:00:26.000,00:00:35.920,DOGE,they're going to uh use dogecoin to pay to deliver a payload to the to the moon so this is really good news this should happen in about 2022 according,DOGE,
Crypto_Daily_Trade_Signals_20210509_DOGECOIN_-_LATEST_NEWS_!!!_Price_Dump__&_TA!!_SPACEX__DOGE-1_To_The_Moon!!!.en.vtt,00:00:56.000,00:01:04.640,DOGE,and we need to stare to stay uh within so this is really good news and i'm really bullish on uh dogecoin right now i just thought we'd do some,DOGE,
Crypto_Daily_Trade_Signals_20210509_DOGECOIN_-_LATEST_NEWS_!!!_Price_Dump__&_TA!!_SPACEX__DOGE-1_To_The_Moon!!!.en.vtt,00:04:23.280,00:04:28.160,crypto_space,this is daryl from crypto daily trade signals thank you for being here,,
Crypto_Daily_Trade_Signals_20210510_DOGECOIN_NEWS!!!__Elon’s_SNL_Hidden_Message!!!_Revealed!!.en.vtt,00:00:00.000,00:00:11.040,crypto_space,everybody this is daryl from daily crypto trade signals and uh just want to let you know that uh if uh you know elon musk and you know elon musk's,,
Crypto_Daily_Trade_Signals_20210510_DOGECOIN_NEWS!!!__Elon’s_SNL_Hidden_Message!!!_Revealed!!.en.vtt,00:01:04.159,00:01:20.000,DOGE,and juliet that spelled uh bitcoin and dogecoin number one and it's not a coincidence that today they announced the spacex launch of the dojo one to the moon and,DOGE,
Crypto_Daily_Trade_Signals_20210510_DOGECOIN_NEWS!!!__Elon’s_SNL_Hidden_Message!!!_Revealed!!.en.vtt,00:01:34.720,00:01:46.079,crypto_space,often talking about the us dollar the fiat currency and i think what he's trying to allude to is that you know fiat currency is out and cryptocurrency is in,,
Crypto_Daily_Trade_Signals_20210510_DOGECOIN_NEWS!!!__Elon’s_SNL_Hidden_Message!!!_Revealed!!.en.vtt,00:02:10.160,00:02:22.239,crypto_space,we will see the adoption of the cryptocurrency and also as you know china is soon to release its digital want yuan and that's coming very soon and the u.s,,
Crypto_Daily_Trade_Signals_20210510_DOGECOIN_NEWS!!!__Elon’s_SNL_Hidden_Message!!!_Revealed!!.en.vtt,00:02:22.239,00:02:34.000,crypto_space,is now under pressure to also release its digital currency very soon so could this be a telling tale of things to come of the cryptocurrency being the currency of,,
Crypto_Daily_Trade_Signals_20210510_DOGECOIN_NEWS!!!__Elon’s_SNL_Hidden_Message!!!_Revealed!!.en.vtt,00:02:45.840,00:02:57.920,crypto_space,tell us that this new renaissance out with the old and in with the new and this new renaissance is cryptocurrency and that financial systems of monetary systems will be,,
Crypto_Daily_Trade_Signals_20210510_DOGECOIN_NEWS!!!__Elon’s_SNL_Hidden_Message!!!_Revealed!!.en.vtt,00:02:57.920,00:03:16.480,DOGE,using cryptocurrency for the future and the first interplanetary currency of the future will be doge also there was another hidden easter egg when elon played lloyd oster gag which,DOGE,
Crypto_Daily_Trade_Signals_20210510_DOGECOIN_NEWS!!!__Elon’s_SNL_Hidden_Message!!!_Revealed!!.en.vtt,00:03:50.799,00:04:06.480,DOGE,was rally doge to mars so you know you'll find that really interesting and there's this whole whole snl was full of hidden uh messages and cookies so there's another,DOGE,
Crypto_Daily_Trade_Signals_20210510_DOGECOIN_NEWS!!!__Elon’s_SNL_Hidden_Message!!!_Revealed!!.en.vtt,00:04:38.240,00:04:49.840,crypto_space,date it's going to happen first interplanetary cryptocurrency will go live uh on the moon so this there are from daily crypto trade signals if you think this uh video,,
Crypto_Daily_Trade_Signals_20210510_DOGECOIN_NEWS!!!__Elon’s_SNL_Hidden_Message!!!_Revealed!!.en.vtt,00:05:03.199,00:05:13.919,DOGE,something real serious is going on something is happening and uh doge army is strong and something big is going to happen with doge coin maybe not in the next,DOGE,
Crypto_Daily_Trade_Signals_20210510_DOGECOIN_News_-_-_WHAT_ROLLER_COASTER_RIDE!!!!_PRICE_UPDATES!!!.en.vtt,00:00:00.000,00:00:10.320,DOGE,everyone this is daryl from daily crypto trade signals and just wanted to give you a dodge uh doge price update and uh just let you know what the market,DOGE,
Crypto_Daily_Trade_Signals_20210510_DOGECOIN_News_-_-_WHAT_ROLLER_COASTER_RIDE!!!!_PRICE_UPDATES!!!.en.vtt,00:00:10.320,00:00:21.840,crypto_space,sentiment is like as you know cryptocurrency is uh up and down sometimes can be a roller coaster ride uh we've recently in the past uh five hours we've had,,
Crypto_Daily_Trade_Signals_20210510_DOGECOIN_News_-_-_WHAT_ROLLER_COASTER_RIDE!!!!_PRICE_UPDATES!!!.en.vtt,00:00:21.840,00:00:34.000,ETH,a bit of a crash uh ethereum is uh ethereum is now down it's trading at uh three thousand eight hundred and forty six dollars and it went down from,ETH,
Crypto_Daily_Trade_Signals_20210510_DOGECOIN_News_-_-_WHAT_ROLLER_COASTER_RIDE!!!!_PRICE_UPDATES!!!.en.vtt,00:00:34.000,00:00:43.040,BTC,uh four thousand one hundred fifty uh bitcoin is also down right now uh bitcoin is trading at fifty five thousand one hundred twenty six so uh bitcoin is off,BTC,
Crypto_Daily_Trade_Signals_20210510_DOGECOIN_News_-_-_WHAT_ROLLER_COASTER_RIDE!!!!_PRICE_UPDATES!!!.en.vtt,00:01:05.040,00:01:16.720,ETH,us to have these flash crashes uh there's a lot of uh ethereum longs that were liquidated uh so i'll be releasing an article later today that talks about uh,ETH,
Crypto_Daily_Trade_Signals_20210510_DOGECOIN_News_-_-_WHAT_ROLLER_COASTER_RIDE!!!!_PRICE_UPDATES!!!.en.vtt,00:01:16.720,00:01:27.840,DOGE,you know what was what was the reasons for the dogecoin price crash uh was this whales manipulating the market or was it retail investors that caused a dump so,DOGE,
Crypto_Daily_Trade_Signals_20210510_DOGECOIN_News_-_-_WHAT_ROLLER_COASTER_RIDE!!!!_PRICE_UPDATES!!!.en.vtt,00:02:03.680,00:02:16.480,DOGE,seems that we're going down in that direction right now doge is off around about 11 uh 11.68 percent compared to yesterday and i think that you know if i,DOGE,
Crypto_Daily_Trade_Signals_20210510_DOGECOIN_News_-_-_WHAT_ROLLER_COASTER_RIDE!!!!_PRICE_UPDATES!!!.en.vtt,00:02:40.319,00:02:53.040,DOGE,39 cents 38 cent area so i definitely see us dropping down to the 38 7 area pretty soon you know there's a lot of talk uh that uh dogecoin,DOGE,
Crypto_Daily_Trade_Signals_20210510_DOGECOIN_News_-_-_WHAT_ROLLER_COASTER_RIDE!!!!_PRICE_UPDATES!!!.en.vtt,00:03:08.640,00:03:17.200,DOGE,and convince you that doge is also uh just a just a pump coin i don't believe that you know i don't believe that nobody believes that because look you,DOGE,
Crypto_Daily_Trade_Signals_20210510_DOGECOIN_News_-_-_WHAT_ROLLER_COASTER_RIDE!!!!_PRICE_UPDATES!!!.en.vtt,00:03:17.200,00:03:27.920,crypto_space,know we didn't get to the number four spot for for nothing uh we're now the fourth uh largest cryptocurrency in the world out of uh 9550 different coins uh,,
Crypto_Daily_Trade_Signals_20210510_DOGECOIN_News_-_-_WHAT_ROLLER_COASTER_RIDE!!!!_PRICE_UPDATES!!!.en.vtt,00:03:48.000,00:03:57.680,BTC,is number seven is dropped a lot uh then there's a dot which is a smart train smart chain contracts so you know and then after that is bitcoin cash,BTC,
Crypto_Daily_Trade_Signals_20210510_DOGECOIN_News_-_-_WHAT_ROLLER_COASTER_RIDE!!!!_PRICE_UPDATES!!!.en.vtt,00:03:57.680,00:04:08.879,crypto_space,litecoin uh chain link uh chain link is uh trading at forty five point four nine cents uh litecoins at 351 down 13 so you're seeing overall in the crypto,,
Crypto_Daily_Trade_Signals_20210510_DOGECOIN_News_-_-_WHAT_ROLLER_COASTER_RIDE!!!!_PRICE_UPDATES!!!.en.vtt,00:04:56.160,00:05:05.440,DOGE,worried you know we had the spacex news you know dogecoin the first interplanetary uh coin uh that's going to be put on the moon by elon musk and you,DOGE,
Crypto_Daily_Trade_Signals_20210510_DOGECOIN_News_-_-_WHAT_ROLLER_COASTER_RIDE!!!!_PRICE_UPDATES!!!.en.vtt,00:05:05.440,00:05:15.199,DOGE,know elon musk he's not a stupid person he wouldn't be uh invested in uh doge and uh funding spacex and the payload that's gonna go on the moon uh,DOGE,
Crypto_Daily_Trade_Signals_20210510_DOGECOIN_News_-_-_WHAT_ROLLER_COASTER_RIDE!!!!_PRICE_UPDATES!!!.en.vtt,00:05:23.840,00:05:32.960,DOGE,guys golden hands don't worry about it uh if you like if you'd like to see more technical analysis on doge please give me a thumbs up smack that like,DOGE,
Crypto_Daily_Trade_Signals_20210510_DOGECOIN_News_-_-_WHAT_ROLLER_COASTER_RIDE!!!!_PRICE_UPDATES!!!.en.vtt,00:05:32.960,00:05:42.080,crypto_space,let the youtube algorithm know that you like this content definitely guys i need i need the thumbs up it's really important that you guys do that please subscribe smash,,
Crypto_Daily_Trade_Signals_20210510_DOGECOIN_News_-_-_WHAT_ROLLER_COASTER_RIDE!!!!_PRICE_UPDATES!!!.en.vtt,00:05:50.639,00:06:02.000,DOGE,and they ask you to contact them via whatsapp it's a total scam don't do that guys so quick summary uh dogecoin is at 46 cents right now uh it,DOGE,
Crypto_Daily_Trade_Signals_20210510_DOGECOIN_News_-_-_WHAT_ROLLER_COASTER_RIDE!!!!_PRICE_UPDATES!!!.en.vtt,00:06:38.160,00:06:45.039,crypto_space,out there don't panic all right so this is gerald from crypto daily trade signal once again please smash that like i really need everyone to smash that like i,,
Crypto_Daily_Trade_Signals_20210510_DOGECOIN_News_-_-_WHAT_ROLLER_COASTER_RIDE!!!!_PRICE_UPDATES!!!.en.vtt,00:06:45.039,00:06:56.240,crypto_space,need everyone to subscribe right now let youtube know that you like this channel and you like this content all right this is daryl from crypto daily training peace out,,
Crypto_Daily_Trade_Signals_20210510_DOGECOIN__-_SpaceX_CONFIRMED_DOGE-1_LAUNCH_TO_MOON!!!_First_Currency_Of_The_Moon!!.en.vtt,00:00:10.000,00:00:22.320,DOGE,really great announcement uh that uh we have that uh you know dogecoin is going to be the first interplanetary cryptocurrency uh the spacex launch and the payload is going,DOGE,
Crypto_Daily_Trade_Signals_20210510_DOGECOIN__-_SpaceX_CONFIRMED_DOGE-1_LAUNCH_TO_MOON!!!_First_Currency_Of_The_Moon!!.en.vtt,00:00:48.480,00:01:01.120,DOGE,for by dogecoin 100 paid for by dogecoin it's going to prove that dogecoin is going to be the first interplanetary currency that's going to be used outside of the,DOGE,
Crypto_Daily_Trade_Signals_20210510_DOGECOIN__-_SpaceX_CONFIRMED_DOGE-1_LAUNCH_TO_MOON!!!_First_Currency_Of_The_Moon!!.en.vtt,00:01:39.439,00:01:48.240,DOGE,spacex uh dogecoin to the moon i mean when we say doge going to the moon we're not talking about the pump we're talking about in fact dogecoin is going,DOGE,
Crypto_Daily_Trade_Signals_20210510_DOGECOIN__-_SpaceX_CONFIRMED_DOGE-1_LAUNCH_TO_MOON!!!_First_Currency_Of_The_Moon!!.en.vtt,00:02:06.320,00:02:16.480,DOGE,the moon so there will be a gold doge coin that's going to be actually placed on the the moon as well which is really phenomenal and fantastic so here,DOGE,
Crypto_Daily_Trade_Signals_20210510_DOGECOIN__-_SpaceX_CONFIRMED_DOGE-1_LAUNCH_TO_MOON!!!_First_Currency_Of_The_Moon!!.en.vtt,00:03:08.000,00:03:19.519,DOGE,the previous video click on the links to the two spacex articles dogecoin to the moon the first interplanetary cryptocurrency that's going to leave the earth the first cryptocurrency that's,DOGE,
Crypto_Daily_Trade_Signals_20210510_DOGECOIN__-_SpaceX_CONFIRMED_DOGE-1_LAUNCH_TO_MOON!!!_First_Currency_Of_The_Moon!!.en.vtt,00:03:19.519,00:03:31.360,DOGE,actually paid for a mission that's going to be off planetary off the earth also the secret that there's going to be a 24 karat dogecoin minted and left on,DOGE,
Crypto_Daily_Trade_Signals_20210510_DOGECOIN__-_SpaceX_CONFIRMED_DOGE-1_LAUNCH_TO_MOON!!!_First_Currency_Of_The_Moon!!.en.vtt,00:03:51.200,00:04:00.879,crypto_space,i've been saying many many times as we have more people bringing in money into the cryptocurrency markets means we have more liquidity it means that the prices are going,,
Crypto_Daily_Trade_Signals_20210510_DOGECOIN__-_SpaceX_CONFIRMED_DOGE-1_LAUNCH_TO_MOON!!!_First_Currency_Of_The_Moon!!.en.vtt,00:04:00.879,00:04:11.040,ETH,up look at ethereum uh ethereum is over four thousand dollars right now you know all-time highs uh bitcoin is also uh on the way up so you know this,ETH,
Crypto_Daily_Trade_Signals_20210510_DOGECOIN__TO_Zero_S0.00!!!.en.vtt,00:00:50.000,00:00:59.120,DOGE,doge going to be the first in the interplanetary uh currency i think that uh we should be no problem i think we're going to see some range boundaries i,DOGE,
Crypto_Daily_Trade_Signals_20210510_DOGECOIN__TO_Zero_S0.00!!!.en.vtt,00:01:08.960,00:01:19.439,crypto_space,level so don't worry guys keep going hands so this is uh daryl from crypto daily trade signals also i just released a video uh you may have seen it,,
Crypto_Daily_Trade_Signals_20210511_Dogecoin_Breaking_News!!!_Goldman_Sachs_Exec_Quits!!!!.en.vtt,00:00:00.000,00:00:09.760,crypto_space,everybody it's uh daryl here from daily crypto trade signals today i'm feeling a lot better yesterday i kind of had the flu so i wasn't uh i wasn't in,,
Crypto_Daily_Trade_Signals_20210511_Dogecoin_Breaking_News!!!_Goldman_Sachs_Exec_Quits!!!!.en.vtt,00:00:09.760,00:00:20.640,DOGE,the best of booze it wasn't so chipper today i'm back to full strength uh so great news uh for dogecoin we're back up to 50 cents now uh our,DOGE,
Crypto_Daily_Trade_Signals_20210511_Dogecoin_Breaking_News!!!_Goldman_Sachs_Exec_Quits!!!!.en.vtt,00:00:57.600,00:01:10.479,DOGE,fantastic news um you know we're seeing more and more utilities surrounding dogecoin we're seeing more and more retailers accepting dogecoin we've got third parties like bitpay who are allowing,DOGE,
Crypto_Daily_Trade_Signals_20210511_Dogecoin_Breaking_News!!!_Goldman_Sachs_Exec_Quits!!!!.en.vtt,00:01:10.479,00:01:20.159,DOGE,us to you know buy almost anything with almost any big box retailer online using the big pay credit card uh with dogecoin so that's really phenomenal we're seeing more,DOGE,
Crypto_Daily_Trade_Signals_20210511_Dogecoin_Breaking_News!!!_Goldman_Sachs_Exec_Quits!!!!.en.vtt,00:01:30.880,00:01:40.880,DOGE,message that gets the adoptability so you know the more users that can easily find uh dogecoin and buy dogecoin it means that you know more liquidity in the market,DOGE,
Crypto_Daily_Trade_Signals_20210511_Dogecoin_Breaking_News!!!_Goldman_Sachs_Exec_Quits!!!!.en.vtt,00:01:40.880,00:01:50.159,ETH,and that's only a good upside for all of us uh yesterday as you know we had that big flash crash uh with bitcoin and ethereum ethereum uh dumped way,ETH,
Crypto_Daily_Trade_Signals_20210511_Dogecoin_Breaking_News!!!_Goldman_Sachs_Exec_Quits!!!!.en.vtt,00:02:17.599,00:02:26.640,ETH,a next big leg up so i really think that you know there's gonna be a real big leg up real soon for bitcoin and definitely for ethereum uh you,ETH,
Crypto_Daily_Trade_Signals_20210511_Dogecoin_Breaking_News!!!_Goldman_Sachs_Exec_Quits!!!!.en.vtt,00:02:26.640,00:02:36.640,ETH,know ethereum i think will break 4500 pretty soon and uh as you saw with that uh flash crash yesterday of course dodge coin being uh you know the top,ETH,
Crypto_Daily_Trade_Signals_20210511_Dogecoin_Breaking_News!!!_Goldman_Sachs_Exec_Quits!!!!.en.vtt,00:02:36.640,00:02:44.879,crypto_space,four top five cryptocurrency of course it's going to lose a little bit of market share because people like to take liquidity out of the market when we have a,,
Crypto_Daily_Trade_Signals_20210511_Dogecoin_Breaking_News!!!_Goldman_Sachs_Exec_Quits!!!!.en.vtt,00:02:44.879,00:02:52.480,DOGE,flash crash like we did yesterday so the fantastic news is that things are looking up things are back up we're in back in the green with dogecoin uh of,DOGE,
Crypto_Daily_Trade_Signals_20210511_Dogecoin_Breaking_News!!!_Goldman_Sachs_Exec_Quits!!!!.en.vtt,00:02:52.480,00:02:58.800,DOGE,course uh we got a lot of bullish news coming out i've just come out of the spacex uh you know buying tesla with doge all those kind of things,DOGE,
Crypto_Daily_Trade_Signals_20210511_Dogecoin_News_Today_-_What_Caused_The_Price_Dump__Whales__Institutions.en.vtt,00:00:23.119,00:00:34.000,DOGE,whales institutions or retail traders most recently doge pulled off a 10x gain as it rallied to 74 cents in the past week the breakout was fueled mainly by tesla,DOGE,
Crypto_Daily_Trade_Signals_20210511_Dogecoin_News_Today_-_What_Caused_The_Price_Dump__Whales__Institutions.en.vtt,00:00:34.000,00:00:44.480,DOGE,ceo elon musk in his constant mentions of the token on social networks and interviews surprisingly as musk debuted on saturday night live on may 8 dogecoin price corrected by,DOGE,
Crypto_Daily_Trade_Signals_20210511_Dogecoin_News_Today_-_What_Caused_The_Price_Dump__Whales__Institutions.en.vtt,00:00:55.199,00:01:05.360,crypto_space,past week while its market capitalization stands at 65 billion this raises the question of whether the largest whales were involved or if futures contracts played an essential role in,,
Crypto_Daily_Trade_Signals_20210511_Dogecoin_News_Today_-_What_Caused_The_Price_Dump__Whales__Institutions.en.vtt,00:01:27.920,00:01:38.479,DOGE,doge some say this trolling reflects just a personal hobby rather than a core belief that dogecoin can reform the entire monetary system i see elon musk removed btc from,DOGE,
